year_2023,year_2024,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,total,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,elec_excl,som_excl,demora,r_prog,r_noprg,waiting,queued,payload,distance,distance_down,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930EN,Kom.930ER,Kom.930ER-MT,Kom.980E5,Komatsu AHS
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4536000.0,3160301.0,305056.0,468337.0,0.0,73226.0,196023.0,13446.0,34513.0,71904.0,127058.0,86136.0,105781,53152,129794.54406738281,14786763,4109307,2140322,4190244,4281267,2293387,-342151,-52151,352135,53016,3086755,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4536000.0,2933367.0,221207.0,581612.0,39380.0,95475.0,155335.0,6576.0,4354.0,99072.0,207523.0,192099.0,149486,45501,129202.72790336609,13631756,4039020,1830094,4120037,3614820,2149979,-339881,-44569,346403,45069,3155386,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4402800.0,3125315.0,99098.0,622580.0,2576.0,57538.0,178995.0,22682.0,12968.0,78850.0,145566.0,56632.0,106730,54418,150085.6141166687,14264388,4023497,2138893,4068455,4017051,2246195,-322174,-50218,328668,52416,2953843,288.0,0.0,0.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4402800.0,2812148.0,177166.0,685686.0,16880.0,16555.0,168444.0,1174.0,6595.0,103319.0,267876.0,146957.0,134286,56296,137599.66883468628,12932083,3873238,1732860,3964278,3325330,2020763,-310131,-41862,320651,44435,3022281,288.0,0.0,0.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4406400.0,2839132.0,123602.0,664260.0,33080.0,65943.0,168753.0,15245.0,28451.0,61285.0,237319.0,169330.0,92448,66420,134393.86223983765,12707833,3671591,1928181,3812565,3258492,2064437,-293176,-46602,304199,46603,3004030,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4402800.0,3001627.0,125122.0,578152.0,15458.0,48184.0,166150.0,1589.0,39475.0,43118.0,213154.0,170771.0,107123,59648,120727.84699821472,12277089,3607889,1658105,3764202,3153547,2121237,-296094,-40124,311121,42647,3384222,288.0,0.0,0.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4402800.0,2860558.0,153127.0,601159.0,12699.0,90852.0,168533.0,41242.0,53759.0,70769.0,213401.0,136701.0,90404,54657,112732.45507240295,12642875,3871056,1795283,3945945,3020622,2087174,-305215,-43782,313830,44556,2986942,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4402800.0,2996713.0,151259.0,567437.0,31034.0,73832.0,199868.0,3863.0,0.0,73748.0,182563.0,122483.0,95129,45972,107029.66996955872,12905932,3660804,1878807,3787061,3435350,2168056,-299311,-43352,311733,44232,3199399,288.0,0.0,0.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4402800.0,2911418.0,168121.0,521547.0,17975.0,122145.0,202304.0,16072.0,42372.0,78377.0,185958.0,136511.0,96084,56500,122338.25193214417,13272996,3928438,1734034,4237577,3323436,2189016,-319253,-38846,345452,39073,3030047,287.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4406400.0,2991772.0,148277.0,525335.0,66445.0,106313.0,196056.0,5643.0,32399.0,45412.0,168414.0,120334.0,90675,50267,127108.98997116089,13095225,3975675,1564700,3747171,3056217,2198513,-356667,-37604,341955,38505,3216136,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4399200.0,2932135.0,204471.0,414339.0,32302.0,101921.0,176347.0,9512.0,10726.0,51674.0,246035.0,219738.0,84924,55876,126912.25393104553,13409558,3880774,1967698,4079517,3432654,2192508,-325472,-48880,343786,49015,3223852,288.0,0.0,0.0,0.0,96.0,406.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4402800.0,3141531.0,264184.0,272329.0,49340.0,60326.0,158086.0,10102.0,21484.0,28767.0,194193.0,202458.0,107631,52037,131428.73796844482,13593530,3876213,1975709,3788858,3517899,2260516,-313965,-49902,309356,50845,3119470,288.0,0.0,0.0,0.0,95.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4401620.0,3022854.0,291523.0,305292.0,8359.0,55980.0,180825.0,6427.0,63939.0,60879.0,217385.0,188157.0,96812,84232,131502.09909439087,13482568,3917358,1985731,4059569,3482708,2241415,-315787,-50435,327369,50876,3303631,288.0,0.0,0.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4395600.0,3041034.0,291682.0,257035.0,45165.0,19973.0,174508.0,19106.0,20969.0,40819.0,207374.0,277935.0,101971,72462,122776.59789848328,12739600,3592062,1860098,3540691,3259319,2107457,-288521,-46261,287293,47102,3275972,287.0,0.0,0.0,0.0,96.0,407.0,48.0,240.0,0.0,143.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4399200.0,2950599.0,235657.0,331746.0,11953.0,52551.0,179213.0,6762.0,20008.0,55087.0,246434.0,309190.0,107820,112402,133306.8460304737,13256032,3587892,2198835,3698548,3741569,2099279,-292995,-54567,303424,54200,3178344,288.0,0.0,0.0,0.0,95.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4402800.0,3037570.0,168253.0,372133.0,21040.0,70230.0,189481.0,0.0,0.0,43006.0,229119.0,271968.0,100253,73975,121013.30898720026,13418010,3709072,1947161,3667669,3398216,2170124,-301108,-47615,294711,47240,3181178,287.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4402800.0,2868923.0,136736.0,382528.0,4544.0,48514.0,203739.0,28.0,58759.0,49589.0,232829.0,416611.0,84373,40542,115567.87807952613,13300972,4033080,1794410,4205666,3244802,2153327,-332986,-42071,346955,41223,3217667,287.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4399200.0,2986809.0,149022.0,383464.0,23957.0,57289.0,169375.0,0.0,67854.0,36854.0,219070.0,305506.0,98548,22928,124405.09206581116,13582610,3834065,1966221,3796644,3385884,2169679,-322734,-47040,319884,44809,3342042,287.0,0.0,0.0,0.0,95.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,2929536.0,230038.0,588510.0,2683.0,104288.0,218833.0,35152.0,11184.0,69231.0,140997.0,75948.0,116640,24269,127161.88192749023,14890473,4105015,2387384,4283876,4025001,2252608,-324814,-58255,339532,59500,3081979,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4399200.0,3061842.0,242935.0,447918.0,0.0,106376.0,189482.0,0.0,21142.0,75366.0,162114.0,92025.0,86557,33779,119886.49398231506,14042666,3934350,2190404,4069802,3794017,2300373,-323605,-56389,334873,54537,3276460,288.0,0.0,0.0,0.0,95.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,2955132.0,291126.0,397094.0,8000.0,102500.0,213708.0,4289.0,70643.0,89977.0,173609.0,100322.0,124018,39690,129560.1841545105,14167567,3949561,2420863,4107294,3652550,2205602,-338137,-58503,352105,58037,3083996,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4406400.0,3176974.0,255700.0,327323.0,3989.0,97541.0,149630.0,0.0,3.0,59881.0,191590.0,143769.0,105757,55809,126317.36705970764,14195464,4083148,2314031,4158455,3578996,2348724,-340255,-57962,346486,51802,3261587,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,3036660.0,380405.0,396223.0,11636.0,18519.0,179145.0,6372.0,12405.0,98019.0,198060.0,68956.0,108332,65277,122444.21294403076,14404244,4110663,2404775,4294542,3549362,2266319,-345499,-60871,362453,56320,3173293,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4406400.0,3140041.0,334017.0,390874.0,9817.0,23490.0,167680.0,0.0,17634.0,74636.0,188516.0,59695.0,87740,36546,128514.35287094116,14597256,3980979,2513647,4018034,4054851,2351687,-323437,-62932,327234,60425,3153931,288.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4402800.0,2987117.0,309095.0,440493.0,2847.0,17465.0,158297.0,26940.0,52777.0,69966.0,203854.0,133949.0,123026,61095,123466.56596374512,14095385,3877611,2463164,4075917,3646009,2197068,-308970,-59025,327090,55355,3133918,287.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4402800.0,3382887.0,319671.0,240736.0,6136.0,24545.0,137449.0,1990.0,0.0,60821.0,176704.0,51861.0,109339,51094,136430.055082798,15202316,4211473,2739961,4406524,3805664,2490885,-339380,-64776,357064,60099,3281738,287.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4402800.0,2946736.0,365845.0,452573.0,12463.0,27670.0,222616.0,6386.0,2354.0,65699.0,215740.0,84718.0,120160,42545,117616.69296859205,14524324,3721415,2640253,3910792,4205816,2204086,-310375,-61234,328821,59090,3074393,287.0,0.0,0.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,4399200.0,3124922.0,344389.0,377315.0,39033.0,18828.0,198117.0,58941.0,3679.0,54602.0,124079.0,55295.0,96790,50744,126427.59016990662,13835189,4064257,1993200,4212428,3541922,2288941,-328386,-49134,339522,47980,2974235,287.0,0.0,0.0,0.0,95.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4399200.0,2759499.0,363421.0,502614.0,43220.0,38852.0,212924.0,90709.0,18851.0,83311.0,194106.0,91693.0,134629,46124,121706.78290939331,13015560,3586418,2276777,3781001,3343261,2037154,-311534,-53775,325148,48378,2859596,287.0,0.0,0.0,0.0,96.0,408.0,48.0,239.0,0.0,144.0,0.0
